TIMESTAMP,ContextTokens,GeneratedTokens
2023-11-16 18:15:02.8671120,5546,18
2023-11-16 18:15:02.9054480,2639,10
2023-11-16 18:15:02.9054540,4176,10
2023-11-16 18:15:02.9077840,1115,9
2023-11-16 18:15:02.9088790,1112,9
2023-11-16 18:15:02.9096960,2302,8
2023-11-16 18:15:02.9642410,2020,25
2023-11-16 18:15:02.9665650,225,13
2023-11-16 18:15:02.9666240,1819,8
2023-11-16 18:15:02.9666690,3132,6
2023-11-16 18:15:03.0540720,146,13
2023-11-16 18:15:03.0651620,29,24
2023-11-16 18:15:03.0688770,6692,19
2023-11-16 18:15:03.0699230,3775,18
2023-11-16 18:15:03.0991650,2437,8
2023-11-16 18:15:03.1108950,673,17
2023-11-16 18:15:03.1627630,853,11
2023-11-16 18:15:03.2046430,2302,12
2023-11-16 18:15:03.2073160,98,12
2023-11-16 18:15:03.2082050,2228,10
2023-11-16 18:15:03.2649880,2387,24
2023-11-16 18:15:03.2649950,7427,8
2023-11-16 18:15:03.3013180,631,11
2023-11-16 18:15:03.3639130,23,21
2023-11-16 18:15:03.4056880,69,16
2023-11-16 18:15:03.4692450,5547,17
2023-11-16 18:15:03.5013520,220,13
2023-11-16 18:15:03.5035430,2457,8
2023-11-16 18:15:03.5037470,498,249
2023-11-16 18:15:03.5629190,2942,55
2023-11-16 18:15:03.6046810,1589,22
2023-11-16 18:15:03.6057950,2460,13
2023-11-16 18:15:03.7044680,2458,6
2023-11-16 18:15:03.7082680,4179,14
2023-11-16 18:15:03.7091740,2988,12
2023-11-16 18:15:03.7658590,1145,11
2023-11-16 18:15:03.8045910,2462,8
2023-11-16 18:15:03.8705970,1806,15
2023-11-16 18:15:03.9005850,1589,22
2023-11-16 18:15:03.9072100,1392,9
2023-11-16 18:15:03.9088780,2641,14
2023-11-16 18:15:03.9088980,1884,6
2023-11-16 18:15:03.9089230,3811,7
2023-11-16 18:15:03.9634790,6483,7
2023-11-16 18:15:03.9683940,241,11
2023-11-16 18:15:03.9740650,4585,9
2023-11-16 18:15:04.0057810,1884,6
2023-11-16 18:15:04.0099050,1598,32
2023-11-16 18:15:04.0455580,673,11
2023-11-16 18:15:04.0718160,26,19
2023-11-16 18:15:04.2034170,2302,13
2023-11-16 18:15:04.2088540,2437,8
2023-11-16 18:15:04.2650650,1039,55
2023-11-16 18:15:04.2699070,1510,11
2023-11-16 18:15:04.3040400,1431,9
2023-11-16 18:15:04.3041840,3710,7
2023-11-16 18:15:04.3093090,711,57
2023-11-16 18:15:04.3441510,1897,55
2023-11-16 18:15:04.3688530,1023,13
2023-11-16 18:15:04.4057300,2981,15
2023-11-16 18:15:04.4633630,3126,9
2023-11-16 18:15:04.4668010,819,7
2023-11-16 18:15:04.4693110,1032,6
2023-11-16 18:15:04.5020570,454,11
2023-11-16 18:15:04.5670300,7436,6
2023-11-16 18:15:04.5673270,2168,10
2023-11-16 18:15:04.6006530,7436,30
2023-11-16 18:15:04.6462320,757,85
2023-11-16 18:15:04.6573060,782,17
2023-11-16 18:15:04.6993770,259,11
2023-11-16 18:15:04.6993970,2302,52
2023-11-16 18:15:04.7032040,2981,7
2023-11-16 18:15:04.7042740,944,13
2023-11-16 18:15:04.7063490,1112,70
2023-11-16 18:15:04.7072150,2430,8
2023-11-16 18:15:04.8103200,1114,14
2023-11-16 18:15:04.8104220,336,10
2023-11-16 18:15:04.8642110,1038,55
2023-11-16 18:15:04.9041770,2982,6
2023-11-16 18:15:04.9050510,1893,6
2023-11-16 18:15:04.9060780,2430,12
2023-11-16 18:15:04.9682070,1465,11
2023-11-16 18:15:04.9694510,1160,15
2023-11-16 18:15:05.0021320,7435,9
2023-11-16 18:15:05.0073810,633,202
2023-11-16 18:15:05.0717790,7430,16
2023-11-16 18:15:05.0742550,1219,19
2023-11-16 18:15:05.0991780,2430,6
2023-11-16 18:15:05.1048060,752,9
2023-11-16 18:15:05.1058150,890,26
2023-11-16 18:15:05.1082380,1615,50
2023-11-16 18:15:05.1647190,2168,10
2023-11-16 18:15:05.1654300,1370,7
2023-11-16 18:15:05.1656250,2216,10
2023-11-16 18:15:05.2642810,6695,9
2023-11-16 18:15:05.2649130,2152,153
2023-11-16 18:15:05.2678520,912,7
2023-11-16 18:15:05.2687350,131,7
2023-11-16 18:15:05.2705000,7436,13
2023-11-16 18:15:05.3031040,2306,7
2023-11-16 18:15:05.3050550,3816,9
2023-11-16 18:15:05.3090880,334,13
2023-11-16 18:15:05.3659700,2305,8
2023-11-16 18:15:05.3694160,1281,31
2023-11-16 18:15:05.3719230,2948,60
2023-11-16 18:15:05.3728370,1318,29
2023-11-16 18:15:05.4025640,742,37
2023-11-16 18:15:05.5046610,2307,10
2023-11-16 18:15:05.5054120,2428,11
2023-11-16 18:15:05.7050100,905,11
2023-11-16 18:15:05.8027830,1111,9
2023-11-16 18:15:05.8060770,2308,24
2023-11-16 18:15:05.8076760,702,279
2023-11-16 18:15:05.9027200,336,10
2023-11-16 18:15:05.9038110,909,9
2023-11-16 18:15:06.0002620,808,24
2023-11-16 18:15:06.1046640,3711,6
2023-11-16 18:15:06.1057740,7429,12
2023-11-16 18:15:06.1102790,729,65
2023-11-16 18:15:06.2024020,890,12
2023-11-16 18:15:06.2061350,74,30
2023-11-16 18:15:06.2094670,456,17
2023-11-16 18:15:06.3045320,261,15
2023-11-16 18:15:06.3057510,2305,8
2023-11-16 18:15:06.4021080,3659,6
2023-11-16 18:15:06.4055630,261,14
2023-11-16 18:15:06.4056060,3659,6
2023-11-16 18:15:06.4075840,3659,6
2023-11-16 18:15:06.4103920,2430,6
2023-11-16 18:15:06.5103490,2433,6
2023-11-16 18:15:06.6003010,2431,20
2023-11-16 18:15:06.6994620,864,13
2023-11-16 18:15:06.9018850,710,157
2023-11-16 18:15:07.2014860,1039,9
2023-11-16 18:15:07.4021680,2433,28
2023-11-16 18:15:08.1040880,1355,11
2023-11-16 18:15:08.2054160,2435,7
2023-11-16 18:15:08.2993740,2302,92
2023-11-16 18:15:08.3012440,868,16
2023-11-16 18:15:08.3012970,3713,12
2023-11-16 18:15:08.3668650,223,15
2023-11-16 18:15:08.4671160,1926,9
2023-11-16 18:15:08.7053290,870,11
2023-11-16 18:15:08.7054280,11,8
2023-11-16 18:15:08.7995230,890,7
2023-11-16 18:15:08.8992490,1833,15
2023-11-16 18:15:09.1993010,1339,26
2023-11-16 18:15:09.1993610,935,10
2023-11-16 18:15:09.4035500,2049,13
2023-11-16 18:15:09.6038180,1833,12
2023-11-16 18:15:09.7005680,3714,11
2023-11-16 18:15:09.7007500,730,75
2023-11-16 18:15:10.0013020,2727,15
2023-11-16 18:15:10.1994740,2437,6
2023-11-16 18:15:10.4037640,1347,7
2023-11-16 18:15:10.5641560,2457,13
2023-11-16 18:15:10.5649120,5545,18
2023-11-16 18:15:10.5732810,251,7
2023-11-16 18:15:10.6635540,129,13
2023-11-16 18:15:10.6992740,1147,15
2023-11-16 18:15:10.7028800,7436,12
2023-11-16 18:15:10.7672760,2256,9
2023-11-16 18:15:10.7736320,1008,23
2023-11-16 18:15:10.7745530,7435,6
2023-11-16 18:15:10.8007740,1347,6
2023-11-16 18:15:10.8017840,893,10
2023-11-16 18:15:10.9651970,1429,9
2023-11-16 18:15:10.9726770,1019,6
2023-11-16 18:15:11.0664090,954,10
2023-11-16 18:15:11.0665280,6633,10
2023-11-16 18:15:11.0666630,7435,15
2023-11-16 18:15:11.0699740,6694,9
2023-11-16 18:15:11.1626920,1125,9
2023-11-16 18:15:11.1627450,1020,6
2023-11-16 18:15:11.1685390,1119,9
2023-11-16 18:15:11.2020560,3001,8
2023-11-16 18:15:11.2021080,3652,24
2023-11-16 18:15:11.2995400,1150,6
2023-11-16 18:15:11.3677250,2307,20
2023-11-16 18:15:11.4030300,2439,9
2023-11-16 18:15:11.5022650,4524,12
2023-11-16 18:15:11.5654790,2736,6
2023-11-16 18:15:11.5657840,131,7
2023-11-16 18:15:11.6026120,2728,15
2023-11-16 18:15:11.6027130,1093,14
2023-11-16 18:15:11.6714510,122,6
2023-11-16 18:15:11.7680190,3338,9
2023-11-16 18:15:11.7695790,128,11
2023-11-16 18:15:11.7703770,1119,27
2023-11-16 18:15:11.7706390,2733,12
2023-11-16 18:15:11.8036290,936,16
2023-11-16 18:15:11.8036960,875,18
2023-11-16 18:15:11.8677180,82,6
2023-11-16 18:15:11.8708160,3122,14
2023-11-16 18:15:11.8993910,2448,106
2023-11-16 18:15:11.9649070,1009,12
2023-11-16 18:15:11.9683250,1125,18
2023-11-16 18:15:12.0661960,1281,10
2023-11-16 18:15:12.0684540,1931,6
2023-11-16 18:15:12.2640570,2135,20
2023-11-16 18:15:12.3011340,1150,25
2023-11-16 18:15:12.3650590,2186,40
2023-11-16 18:15:12.3684850,2244,14
2023-11-16 18:15:12.3686430,109,9
2023-11-16 18:15:12.3994710,3002,17
2023-11-16 18:15:12.4039940,135,9
2023-11-16 18:15:12.4992820,895,6
2023-11-16 18:15:12.6661810,1586,55
2023-11-16 18:15:12.8023900,1093,11
2023-11-16 18:15:12.8024490,2729,15
2023-11-16 18:15:12.8035680,476,14
2023-11-16 18:15:12.8649500,83,6
2023-11-16 18:15:12.8996050,715,252
2023-11-16 18:15:12.9668280,5630,13
2023-11-16 18:15:13.0018810,4597,65
2023-11-16 18:15:13.0655790,1281,21
2023-11-16 18:15:13.3039860,476,7
2023-11-16 18:15:13.3686560,1932,9
2023-11-16 18:15:13.4674440,5607,9
2023-11-16 18:15:13.5704430,6699,10
2023-11-16 18:15:13.5705430,2466,9
2023-11-16 18:15:13.5995420,2439,44
2023-11-16 18:15:13.6682650,5544,12
2023-11-16 18:15:13.6691800,4393,11
2023-11-16 18:15:13.6692320,3977,13
2023-11-16 18:15:13.7665630,6877,20
2023-11-16 18:15:13.7993840,732,10
2023-11-16 18:15:13.8648830,352,319
2023-11-16 18:15:13.8992550,897,52
2023-11-16 18:15:13.9011850,3000,201
2023-11-16 18:15:13.9663070,29,8
2023-11-16 18:15:13.9722780,1019,10
2023-11-16 18:15:14.0652600,5608,13
2023-11-16 18:15:14.0653100,1429,7
2023-11-16 18:15:14.0694260,2310,16
2023-11-16 18:15:14.2652070,920,7
2023-11-16 18:15:14.2688800,1095,19
2023-11-16 18:15:14.2697810,1119,15
2023-11-16 18:15:14.2720700,7436,10
2023-11-16 18:15:14.2737770,126,13
2023-11-16 18:15:14.2740130,87,15
2023-11-16 18:15:14.5009370,2309,7
2023-11-16 18:15:14.5673150,2294,28
2023-11-16 18:15:14.5673220,1363,20
2023-11-16 18:15:14.5674010,3452,6
2023-11-16 18:15:14.6640040,1014,11
2023-11-16 18:15:14.6674710,1109,42
2023-11-16 18:15:14.6744020,4141,12
2023-11-16 18:15:14.8629860,125,14
2023-11-16 18:15:14.8630880,223,8
2023-11-16 18:15:14.8631110,1818,7
2023-11-16 18:15:14.8659640,1119,17
2023-11-16 18:15:14.8680850,2456,10
2023-11-16 18:15:14.8692760,349,9
2023-11-16 18:15:14.8720890,14,37
2023-11-16 18:15:14.8741710,1469,15
2023-11-16 18:15:14.9998740,483,17
2023-11-16 18:15:15.0627660,5184,6
2023-11-16 18:15:15.0662000,30,36
2023-11-16 18:15:15.0663710,1199,87
2023-11-16 18:15:15.0681660,2983,9
2023-11-16 18:15:15.0682470,345,10
2023-11-16 18:15:15.0691490,7436,6
2023-11-16 18:15:15.0692390,1021,16
2023-11-16 18:15:15.1630770,358,15
2023-11-16 18:15:15.1648780,929,8
2023-11-16 18:15:15.1681300,2297,6
2023-11-16 18:15:15.1689740,1020,6
2023-11-16 18:15:15.1690460,1125,7
2023-11-16 18:15:15.1699390,2455,12
2023-11-16 18:15:15.1701010,1035,31
2023-11-16 18:15:15.1708850,7436,15
2023-11-16 18:15:15.1710650,1818,9
2023-11-16 18:15:15.1721470,2128,9
2023-11-16 18:15:15.1732270,1114,11
2023-11-16 18:15:15.1740490,2253,9
2023-11-16 18:15:15.1741390,346,6
2023-11-16 18:15:15.2702720,1135,27
2023-11-16 18:15:15.3007640,3816,17
2023-11-16 18:15:15.3640980,47,7
2023-11-16 18:15:15.3666420,5543,13
2023-11-16 18:15:15.5682310,230,14
2023-11-16 18:15:15.6676880,1044,52
2023-11-16 18:15:15.6701670,2254,6
2023-11-16 18:15:15.8672640,2830,9
2023-11-16 18:15:15.8680530,1125,14
2023-11-16 18:15:15.8683480,392,82
2023-11-16 18:15:30.0000000,989,388
2023-11-16 18:15:30.0558350,1058,47
2023-11-16 18:15:30.1871070,1314,261
2023-11-16 18:15:30.3935680,4075,43
2023-11-16 18:15:30.4989620,403,87
2023-11-16 18:15:30.6555030,985,414
2023-11-16 18:15:31.0545020,2000,76
2023-11-16 18:15:31.0934160,382,63
2023-11-16 18:15:31.2544250,1313,144
2023-11-16 18:15:31.2607040,417,144
2023-11-16 18:15:31.4317390,4093,42
2023-11-16 18:15:31.6512360,1017,476
2023-11-16 18:15:31.8768640,424,122
2023-11-16 18:15:32.0681450,1071,446
2023-11-16 18:15:32.1750930,398,93
2023-11-16 18:15:32.3250880,418,86
2023-11-16 18:15:32.7314680,395,88
2023-11-16 18:15:32.7924250,1328,185
2023-11-16 18:15:32.8122440,386,79
2023-11-16 18:15:32.9662790,4078,46
2023-11-16 18:15:33.1254540,374,28
2023-11-16 18:15:33.1482580,399,147
2023-11-16 18:15:33.2781400,2427,83
2023-11-16 18:15:33.5465890,2143,124
2023-11-16 18:15:33.7857680,181,127
2023-11-16 18:15:34.1296590,4078,42
2023-11-16 18:15:34.1301900,375,59
2023-11-16 18:15:34.1671530,392,84
2023-11-16 18:15:34.5930650,1713,58
2023-11-16 18:15:34.8395130,393,100
2023-11-16 18:15:34.8705450,388,92
2023-11-16 18:15:34.8848430,1118,522
2023-11-16 18:15:34.9568640,1081,411
2023-11-16 18:15:35.0897730,392,75
2023-11-16 18:15:35.1426440,1112,423
2023-11-16 18:15:35.1894810,372,59
2023-11-16 18:15:35.2983240,4116,91
2023-11-16 18:15:35.4729350,1049,388
2023-11-16 18:15:35.4820470,1083,422
2023-11-16 18:15:35.5264630,4088,53
2023-11-16 18:15:35.5554840,395,117
2023-11-16 18:15:35.5696310,405,119
2023-11-16 18:15:35.6323940,400,85
2023-11-16 18:15:35.6531660,402,81
2023-11-16 18:15:36.0410920,4078,140
2023-11-16 18:15:36.3885830,4075,113
2023-11-16 18:15:36.5338380,436,88
2023-11-16 18:15:36.5509760,387,93
2023-11-16 18:15:36.6343210,402,106
2023-11-16 18:15:36.7166300,4090,53
2023-11-16 18:15:37.0692770,20,129
2023-11-16 18:15:37.0869630,399,73
2023-11-16 18:15:37.1252920,375,70
2023-11-16 18:15:37.1869970,4095,39
2023-11-16 18:15:37.1885670,392,90
2023-11-16 18:15:37.4147600,237,14
2023-11-16 18:15:37.5134760,4089,86
2023-11-16 18:15:37.6509410,1797,97
2023-11-16 18:15:37.6983850,399,126
2023-11-16 18:15:37.8159140,387,97
2023-11-16 18:15:38.0273270,1084,440
2023-11-16 18:15:38.0548430,996,451
2023-11-16 18:15:38.0658590,374,80
2023-11-16 18:15:38.2551480,1238,71
2023-11-16 18:15:38.4768920,1046,440
2023-11-16 18:15:38.5362530,396,108
2023-11-16 18:15:38.5454810,4081,39
2023-11-16 18:15:38.6651410,410,86
2023-11-16 18:15:38.9217060,432,200
2023-11-16 18:15:38.9232240,394,119
2023-11-16 18:15:38.9331630,1040,534
2023-11-16 18:15:39.0865730,1315,217
2023-11-16 18:15:39.1181710,419,101
2023-11-16 18:15:39.2855850,428,97
2023-11-16 18:15:39.3035640,181,158
2023-11-16 18:15:39.3860180,398,168
2023-11-16 18:15:39.3910570,1684,77
2023-11-16 18:15:39.4126880,4075,57
2023-11-16 18:15:39.4789990,418,120
2023-11-16 18:15:39.4854320,4078,24
2023-11-16 18:15:39.5104220,1036,564
2023-11-16 18:15:39.5607110,402,97
2023-11-16 18:15:39.6502340,377,89
2023-11-16 18:15:39.6970140,1328,88
2023-11-16 18:15:39.7484030,400,87
2023-11-16 18:15:40.0463320,414,89
2023-11-16 18:15:40.0483460,1046,489
2023-11-16 18:15:40.1438310,181,110
2023-11-16 18:15:40.1601430,1074,433
2023-11-16 18:15:40.5272360,4081,49
2023-11-16 18:15:40.5483930,380,85
2023-11-16 18:15:41.1981240,382,123
2023-11-16 18:15:41.2393780,1086,85
2023-11-16 18:15:41.3806330,2798,80
2023-11-16 18:15:41.4161390,4085,46
2023-11-16 18:15:41.4215980,373,50
2023-11-16 18:15:41.5201840,1048,480
2023-11-16 18:15:41.6139910,424,96
2023-11-16 18:15:41.6139980,398,89
2023-11-16 18:15:41.7728020,1727,86
2023-11-16 18:15:41.9977320,1085,440
2023-11-16 18:15:42.0199730,371,64
2023-11-16 18:15:42.0574940,4100,54
2023-11-16 18:15:42.0746120,1080,413
2023-11-16 18:15:42.1657500,380,88
2023-11-16 18:15:42.1751000,2301,42
2023-11-16 18:15:42.2393210,391,49
2023-11-16 18:15:42.9683950,386,48
2023-11-16 18:15:43.0324240,394,58
2023-11-16 18:15:43.0982580,1999,63
2023-11-16 18:15:43.1616630,2361,81
2023-11-16 18:15:43.2869140,4097,71
2023-11-16 18:15:43.3265520,4084,88
2023-11-16 18:15:43.3854360,386,78
2023-11-16 18:15:43.3864760,378,56
2023-11-16 18:15:43.4645140,1046,532
2023-11-16 18:15:43.4674560,406,114
2023-11-16 18:15:43.4675820,414,94
2023-11-16 18:15:43.4876450,4081,55
2023-11-16 18:15:43.6027210,1039,414
2023-11-16 18:15:43.6697580,404,114
2023-11-16 18:15:43.8304340,181,147
2023-11-16 18:15:43.9266480,4076,47
2023-11-16 18:15:43.9602470,4088,57
2023-11-16 18:15:43.9644740,2303,83
2023-11-16 18:15:44.0360120,405,133
2023-11-16 18:15:44.0474890,406,99
2023-11-16 18:15:44.0596840,369,57
2023-11-16 18:15:44.1274770,1017,462
2023-11-16 18:15:44.2267010,4084,29
2023-11-16 18:15:44.6162870,394,108
2023-11-16 18:15:44.6194510,408,73
2023-11-16 18:15:44.6498660,5305,43
2023-11-16 18:15:44.6795690,400,120
2023-11-16 18:15:44.6900080,169,217
2023-11-16 18:15:45.1644160,422,107
2023-11-16 18:15:45.2679050,1313,124
2023-11-16 18:15:45.6052110,4078,29
2023-11-16 18:15:45.6991920,833,68
2023-11-16 18:15:45.8520540,4075,98
2023-11-16 18:15:45.8778750,4075,46
2023-11-16 18:15:45.9408630,410,96
2023-11-16 18:15:45.9914410,1099,572
2023-11-16 18:15:45.9971110,4080,53
2023-11-16 18:15:46.0195270,385,69
2023-11-16 18:15:46.0310970,1122,587
2023-11-16 18:15:46.0924610,4079,60
2023-11-16 18:15:46.1572330,1988,48
2023-11-16 18:15:46.4376210,373,53
2023-11-16 18:15:46.5191320,409,87
2023-11-16 18:15:46.5259880,373,105
2023-11-16 18:15:46.5738210,181,91
2023-11-16 18:15:46.7657600,375,100
2023-11-16 18:15:46.9594650,461,94
2023-11-16 18:15:47.0024450,4082,110
2023-11-16 18:15:47.0285690,237,14
2023-11-16 18:15:47.2214300,4084,68
2023-11-16 18:15:47.2417340,373,77
2023-11-16 18:15:47.2469520,372,60
2023-11-16 18:15:47.2839090,373,99
2023-11-16 18:15:47.3255030,4178,64
2023-11-16 18:15:47.3799620,1314,206
2023-11-16 18:15:47.5420980,2695,107
2023-11-16 18:15:47.6083300,413,65
2023-11-16 18:15:47.6213040,1131,412
2023-11-16 18:15:47.7176720,403,140
2023-11-16 18:15:47.8197870,3922,124
2023-11-16 18:15:47.8554640,4089,54
2023-11-16 18:15:47.9925690,1044,398
2023-11-16 18:15:48.1524920,4089,36
2023-11-16 18:15:48.2277050,4087,112
2023-11-16 18:15:48.4189130,1043,413
2023-11-16 18:15:48.4263710,386,122
2023-11-16 18:15:48.4286880,1834,95
2023-11-16 18:15:48.4943420,1312,65
2023-11-16 18:15:48.4951040,1095,50
2023-11-16 18:15:48.5305090,4083,49
2023-11-16 18:15:48.6306870,4088,77
2023-11-16 18:15:48.7900100,1008,418
2023-11-16 18:15:49.3207920,4086,78
2023-11-16 18:15:49.3957680,397,64
2023-11-16 18:15:49.5059390,4084,46
2023-11-16 18:15:49.8371140,407,72
2023-11-16 18:15:49.9445340,4086,33
2023-11-16 18:15:50.1501920,399,121
2023-11-16 18:15:50.2601150,434,102
2023-11-16 18:15:50.3467410,2489,101
2023-11-16 18:15:50.3798230,436,85
2023-11-16 18:15:50.4905180,181,91
2023-11-16 18:15:50.5676480,4077,64
2023-11-16 18:15:50.6604500,419,64
2023-11-16 18:15:50.7283590,4079,89
2023-11-16 18:15:50.7528710,395,101
2023-11-16 18:15:51.0789900,422,100
2023-11-16 18:15:51.1594950,912,85
2023-11-16 18:15:51.2810530,382,61
2023-11-16 18:15:51.4221770,2125,132
2023-11-16 18:15:51.4721390,1029,396
2023-11-16 18:15:51.8568280,206,183
2023-11-16 18:15:51.8964970,377,65
2023-11-16 18:15:51.9999610,1081,402
2023-11-16 18:15:52.2028750,376,64
2023-11-16 18:15:52.4437260,1014,396
2023-11-16 18:15:52.5629260,374,28
2023-11-16 18:15:52.6838960,376,67
2023-11-16 18:15:52.7922520,897,141
2023-11-16 18:15:52.7968580,4092,56
2023-11-16 18:15:52.8103220,402,88
2023-11-16 18:15:52.8988330,2623,95
2023-11-16 18:15:52.9939810,395,93
2023-11-16 18:15:53.1401590,2363,50
2023-11-16 18:15:53.2231990,385,85
2023-11-16 18:15:53.8415100,2584,170
2023-11-16 18:15:53.9961010,418,95
2023-11-16 18:15:54.1029780,399,123
2023-11-16 18:15:54.5608730,4070,49
2023-11-16 18:15:54.5795820,4120,70
2023-11-16 18:15:54.8737700,31,157
2023-11-16 18:15:54.8752350,415,103
2023-11-16 18:15:55.0699380,1759,66
2023-11-16 18:15:55.0731110,401,94
2023-11-16 18:15:55.4111050,120,12
2023-11-16 18:15:55.4655000,389,97
2023-11-16 18:15:55.6375380,387,110
2023-11-16 18:15:55.6928710,4079,90
2023-11-16 18:15:55.7898690,1317,243
2023-11-16 18:15:55.8312830,401,127
2023-11-16 18:15:55.8635410,428,87
2023-11-16 18:15:55.9254290,4116,57
2023-11-16 18:15:56.1805020,387,79
2023-11-16 18:15:56.1863730,1315,231
2023-11-16 18:15:56.1881770,239,14
2023-11-16 18:15:56.1911630,426,92
2023-11-16 18:15:56.1932300,1919,70
2023-11-16 18:15:56.2048680,4085,55
2023-11-16 18:15:56.3915350,2840,99
2023-11-16 18:15:56.4216190,1293,45
2023-11-16 18:15:56.4602960,1017,426
2023-11-16 18:15:56.5596370,397,87
2023-11-16 18:15:56.7062020,197,162
2023-11-16 18:15:56.9104070,4123,60
2023-11-16 18:15:56.9654290,4320,116
2023-11-16 18:15:57.3572740,394,155
2023-11-16 18:15:57.3957030,454,40
2023-11-16 18:15:57.4340770,4097,38
2023-11-16 18:15:57.5446250,1192,393
2023-11-16 18:15:57.6781420,373,80
2023-11-16 18:15:57.7339430,4082,48
2023-11-16 18:15:57.9628170,396,134
2023-11-16 18:15:58.0574050,396,94
2023-11-16 18:15:58.2174890,408,88
2023-11-16 18:15:58.3302220,4072,199
2023-11-16 18:15:58.3559860,406,98
2023-11-16 18:15:58.4369860,395,134
2023-11-16 18:15:58.4538160,203,158
2023-11-16 18:15:58.4785370,373,56
2023-11-16 18:15:58.4864210,811,42
2023-11-16 18:15:58.5172290,397,133
2023-11-16 18:15:58.5380910,1316,159
2023-11-16 18:15:59.0040360,375,68
2023-11-16 18:15:59.0116780,384,72
2023-11-16 18:15:59.2054720,4076,78
2023-11-16 18:15:59.2240170,1218,45
2023-11-16 18:15:59.2826270,865,47
2023-11-16 18:15:59.3335140,473,110
2023-11-16 18:15:59.3367120,4076,33
2023-11-16 18:15:59.4497760,181,73
2023-11-16 18:15:59.4636700,1048,420
2023-11-16 18:15:59.5917230,1324,166
2023-11-16 18:15:59.6646420,1113,406
2023-11-16 18:15:59.7390130,381,69
